"id";"wind_direction";"spot";"wind_speed";"fact_shape";"date";"description";"wide_probability";"barrel_probability";"closing_probability";"lineup_probability";"period";"swell_direction";"swell_size"
326;"Oeste";"Deck Salva Vidas";"Vento Fresco";"Fechando";"2020-04-15 10:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00017/0,00091 = 0,18592P(Cavado|<Deck Salva Vidas, Oeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00001/0,00091 = 0,00670P(Alinhado|<Deck Salva Vidas, Oeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00091 = 0,01793P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00072/0,00091 = 0,78945";0.7894541080268385;0.006695809433580539;0.1859170123418604;0.017933070197720707;"6.3";"Nordeste";"Meio a um metro"
327;"Sul";"Deck Salva Vidas";"Vento Fraco";"Fechando";"2020-04-15 16:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00017/0,00091 = 0,18592P(Cavado|<Deck Salva Vidas, Oeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00001/0,00091 = 0,00670P(Alinhado|<Deck Salva Vidas, Oeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00091 = 0,01793P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00072/0,00091 = 0,78945";0.7894541080268385;0.006695809433580539;0.1859170123418604;0.017933070197720707;"6.3";"Nordeste";"Meio a um metro"
328;"Sudoeste";"Deck Salva Vidas";"Vento Muito Fresco";"Alinhado";"2020-04-16 07:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Fraco, 6, Nordeste, Meio a um metro>) = 0,00012/0,00044 = 0,28466P(Cavado|<Deck Salva Vidas, Sul, Vento Fraco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00044 = 0,03495P(Alinhado|<Deck Salva Vidas, Sul, Vento Fraco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00044 = 0,03744P(Onda gorda|<Deck Salva Vidas, Sul, Vento Fraco, 6, Nordeste, Meio a um metro>) = 0,00028/0,00044 = 0,64295";0.6429519725889996;0.03494972923763824;0.2846566144440362;0.0374416837293259;"6.7";"Nordeste";"Flat"
329;"Sudoeste";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-04-16 09:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 7, Nordeste, Flat>) = 0,00003/0,00052 = 0,05847P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 7, Nordeste, Flat>) = 0,00002/0,00052 = 0,02948P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 7, Nordeste, Flat>) = 0,00010/0,00052 = 0,19534P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 7, Nordeste, Flat>) = 0,00037/0,00052 = 0,71671";0.716713245125065;0.02947622966156715;0.05847473889307382;0.1953357863202941;"6.6";"Nordeste";"Flat"
330;"Sudeste";"Deck Salva Vidas";"Aragem";"Alinhado";"2020-04-16 15:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Fresco, 7, Nordeste, Flat>) = 0,00003/0,00050 = 0,05255P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Fresco, 7, Nordeste, Flat>) = 0,00001/0,00050 = 0,01717P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Fresco, 7, Nordeste, Flat>) = 0,00007/0,00050 = 0,13653P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Fresco, 7, Nordeste, Flat>) = 0,00039/0,00050 = 0,79375";0.7937531674131582;0.017168666031177296;0.05254829481389702;0.1365298717417676;"6.6";"Nordeste";"Flat"
331;"Sudoeste";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-04-17 10:00:00";"P(Fechando|<Deck Salva Vidas, Sudeste, Aragem, 7, Nordeste, Flat>) = 0,00000/0,00006 = 0,01666P(Cavado|<Deck Salva Vidas, Sudeste, Aragem, 7, Nordeste, Flat>) = 0,00000/0,00006 = 0,00072P(Alinhado|<Deck Salva Vidas, Sudeste, Aragem, 7, Nordeste, Flat>) = 0,00003/0,00006 = 0,40813P(Onda gorda|<Deck Salva Vidas, Sudeste, Aragem, 7, Nordeste, Flat>) = 0,00004/0,00006 = 0,57449";0.5744885304649123;0.000720316500859139;0.01666036116462702;0.4081307918696015;"5.9";"Nordeste";"Flat"
332;"Leste";"Deck Salva Vidas";"Vento Fraco";"Onda gorda";"2020-04-17 12:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00004/0,00049 = 0,07653P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00001/0,00049 = 0,01167P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00010/0,00049 = 0,20877P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00034/0,00049 = 0,70304";0.7030374338013106;0.011667887625632398;0.07652573893632093;0.2087689396367361;"5.4";"Nordeste";"Flat"
333;"Sul";"Deck Salva Vidas";"Vento Muito Fresco";"Onda gorda";"2020-04-18 06:00:00";"P(Fechando|<Deck Salva Vidas, Leste, Vento Fraco, 5, Nordeste, Flat>) = 0,00000/0,00005 = 0,01033P(Cavado|<Deck Salva Vidas, Leste, Vento Fraco, 5, Nordeste, Flat>) = 0,00000/0,00005 = 0,00000P(Alinhado|<Deck Salva Vidas, Leste, Vento Fraco, 5, Nordeste, Flat>) = 0,00000/0,00005 = 0,00000P(Onda gorda|<Deck Salva Vidas, Leste, Vento Fraco, 5, Nordeste, Flat>) = 0,00004/0,00005 = 0,98967";0.9896686649295985;0.0;0.01033133507040164;0.0;"9.0";"Leste";"Meio a um metro"
334;"Sudeste";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-04-18 17:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00007/0,00014 = 0,47542P(Cavado|<Deck Salva Vidas, Sul, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00002/0,00014 = 0,10954P(Alinhado|<Deck Salva Vidas, Sul, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00000/0,00014 = 0,00509P(Onda gorda|<Deck Salva Vidas, Sul, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00006/0,00014 = 0,40996";0.4099551523587804;0.10954154186438256;0.4754155823295722;0.005087723447264841;"8.6";"Leste";"Flat"
335;"Sul";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-04-19 07:00:00";"P(Fechando|<Deck Salva Vidas, Sudeste, Vento Fresco, 9, Leste, Flat>) = 0,00000/0,00002 = 0,04852P(Cavado|<Deck Salva Vidas, Sudeste, Vento Fresco, 9, Leste, Flat>) = 0,00000/0,00002 = 0,00379P(Alinhado|<Deck Salva Vidas, Sudeste, Vento Fresco, 9, Leste, Flat>) = 0,00000/0,00002 = 0,15079P(Onda gorda|<Deck Salva Vidas, Sudeste, Vento Fresco, 9, Leste, Flat>) = 0,00002/0,00002 = 0,79690";0.7968976014930748;0.0037891645457630097;0.04852496009704855;0.15078827386411373;"6.8";"Leste";"Flat"
336;"Sul";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-04-19 12:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Moderado, 7, Leste, Flat>) = 0,00004/0,00031 = 0,13984P(Cavado|<Deck Salva Vidas, Sul, Vento Moderado, 7, Leste, Flat>) = 0,00001/0,00031 = 0,03964P(Alinhado|<Deck Salva Vidas, Sul, Vento Moderado, 7, Leste, Flat>) = 0,00001/0,00031 = 0,03652P(Onda gorda|<Deck Salva Vidas, Sul, Vento Moderado, 7, Leste, Flat>) = 0,00025/0,00031 = 0,78401";0.7840057944689829;0.03964057089923723;0.1398378818364802;0.03651575279529973;"7.9";"Leste";"Flat"
337;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-04-20 08:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Moderado, 8, Leste, Flat>) = 0,00008/0,00042 = 0,19492P(Cavado|<Deck Salva Vidas, Sul, Vento Moderado, 8, Leste, Flat>) = 0,00003/0,00042 = 0,06942P(Alinhado|<Deck Salva Vidas, Sul, Vento Moderado, 8, Leste, Flat>) = 0,00002/0,00042 = 0,04111P(Onda gorda|<Deck Salva Vidas, Sul, Vento Moderado, 8, Leste, Flat>) = 0,00029/0,00042 = 0,69455";0.6945495702877422;0.0694221402858109;0.19491778265230428;0.041110506774142595;"6.4";"Leste";"Meio a um metro"
338;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-04-20 11:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Moderado, 6, Leste, Meio a um metro>) = 0,00026/0,00080 = 0,32473P(Cavado|<Deck Salva Vidas, Oeste, Vento Moderado, 6, Leste, Meio a um metro>) = 0,00001/0,00080 = 0,01402P(Alinhado|<Deck Salva Vidas, Oeste, Vento Moderado, 6, Leste, Meio a um metro>) = 0,00002/0,00080 = 0,02747P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Moderado, 6, Leste, Meio a um metro>) = 0,00051/0,00080 = 0,63377";0.6337739971346753;0.014021514803403997;0.3247303945686708;0.027474093493249772;"6.4";"Leste";"Meio a um metro"
339;"Sudoeste";"Deck Salva Vidas";"Vento Fraco";"Fechando";"2020-04-20 16:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Moderado, 6, Leste, Meio a um metro>) = 0,00026/0,00080 = 0,32473P(Cavado|<Deck Salva Vidas, Oeste, Vento Moderado, 6, Leste, Meio a um metro>) = 0,00001/0,00080 = 0,01402P(Alinhado|<Deck Salva Vidas, Oeste, Vento Moderado, 6, Leste, Meio a um metro>) = 0,00002/0,00080 = 0,02747P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Moderado, 6, Leste, Meio a um metro>) = 0,00051/0,00080 = 0,63377";0.6337739971346753;0.014021514803403997;0.3247303945686708;0.027474093493249772;"6.3";"Nordeste";"Meio a um metro"
340;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-04-21 07:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Fraco, 6, Nordeste, Meio a um metro>) = 0,00011/0,00058 = 0,19552P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Fraco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00058 = 0,03317P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Fraco, 6, Nordeste, Meio a um metro>) = 0,00013/0,00058 = 0,22444P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Fraco, 6, Nordeste, Meio a um metro>) = 0,00032/0,00058 = 0,54687";0.5468684596168596;0.033171333783339946;0.19551923793681678;0.22444096866298377;"6.7";"Nordeste";"Meio a um metro"
341;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-04-21 10:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00024/0,00207 = 0,11390P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00005/0,00207 = 0,02364P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00207 = 0,01319P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00176/0,00207 = 0,84927";0.8492729428566794;0.02363768490771704;0.11390026906821211;0.013189103167391358;"6.7";"Nordeste";"Meio a um metro"
342;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-04-21 12:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00024/0,00207 = 0,11390P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00005/0,00207 = 0,02364P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00207 = 0,01319P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00176/0,00207 = 0,84927";0.8492729428566794;0.02363768490771704;0.11390026906821211;0.013189103167391358;"6.8";"Nordeste";"Meio a um metro"
343;"Norte";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-04-21 15:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Fresco, 7, Nordeste, Meio a um metro>) = 0,00017/0,00154 = 0,10809P(Cavado|<Deck Salva Vidas, Noroeste, Vento Fresco, 7, Nordeste, Meio a um metro>) = 0,00003/0,00154 = 0,01986P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Fresco, 7, Nordeste, Meio a um metro>) = 0,00001/0,00154 = 0,00709P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Fresco, 7, Nordeste, Meio a um metro>) = 0,00133/0,00154 = 0,86496";0.8649579783163789;0.01986125139804413;0.10808831006213358;0.0070924602234434175;"6.8";"Nordeste";"Meio a um metro"
344;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-04-22 07:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00015/0,00181 = 0,08074P(Cavado|<Deck Salva Vidas, Norte, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00181 = 0,01624P(Alinhado|<Deck Salva Vidas, Norte, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00181 = 0,01510P(Onda gorda|<Deck Salva Vidas, Norte, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00160/0,00181 = 0,88792";0.8879183588907466;0.016240166538373416;0.08073894988297538;0.015102524687904604;"7.6";"Nordeste";"Meio a um metro"
345;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-04-22 09:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Moderado, 8, Nordeste, Meio a um metro>) = 0,00031/0,00168 = 0,18605P(Cavado|<Deck Salva Vidas, Oeste, Vento Moderado, 8, Nordeste, Meio a um metro>) = 0,00003/0,00168 = 0,02037P(Alinhado|<Deck Salva Vidas, Oeste, Vento Moderado, 8, Nordeste, Meio a um metro>) = 0,00004/0,00168 = 0,02436P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Moderado, 8, Nordeste, Meio a um metro>) = 0,00129/0,00168 = 0,76922";0.7692182913320096;0.02037432679254907;0.1860468473776524;0.02436053449778889;"7.5";"Nordeste";"Meio a um metro"
346;"Oeste";"Deck Salva Vidas";"Vento Fraco";"Onda gorda";"2020-04-22 12:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Moderado, 8, Nordeste, Meio a um metro>) = 0,00031/0,00168 = 0,18605P(Cavado|<Deck Salva Vidas, Oeste, Vento Moderado, 8, Nordeste, Meio a um metro>) = 0,00003/0,00168 = 0,02037P(Alinhado|<Deck Salva Vidas, Oeste, Vento Moderado, 8, Nordeste, Meio a um metro>) = 0,00004/0,00168 = 0,02436P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Moderado, 8, Nordeste, Meio a um metro>) = 0,00129/0,00168 = 0,76922";0.7692182913320096;0.02037432679254907;0.1860468473776524;0.02436053449778889;"7.5";"Nordeste";"Meio a um metro"
347;"Leste";"Deck Salva Vidas";"Vento Fraco";"Onda gorda";"2020-04-22 14:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Fraco, 8, Nordeste, Meio a um metro>) = 0,00010/0,00060 = 0,16721P(Cavado|<Deck Salva Vidas, Oeste, Vento Fraco, 8, Nordeste, Meio a um metro>) = 0,00001/0,00060 = 0,01769P(Alinhado|<Deck Salva Vidas, Oeste, Vento Fraco, 8, Nordeste, Meio a um metro>) = 0,00005/0,00060 = 0,08121P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Fraco, 8, Nordeste, Meio a um metro>) = 0,00044/0,00060 = 0,73389";0.733888979036738;0.01768765790365374;0.16721418785850495;0.08120917520110345;"7.6";"Nordeste";"Meio a um metro"
348;"Noroeste";"Deck Salva Vidas";"Vento Fraco";"Onda gorda";"2020-04-24 07:00:00";"P(Fechando|<Deck Salva Vidas, Leste, Vento Fraco, 8, Nordeste, Meio a um metro>) = 0,00001/0,00018 = 0,07548P(Cavado|<Deck Salva Vidas, Leste, Vento Fraco, 8, Nordeste, Meio a um metro>) = 0,00000/0,00018 = 0,00000P(Alinhado|<Deck Salva Vidas, Leste, Vento Fraco, 8, Nordeste, Meio a um metro>) = 0,00000/0,00018 = 0,00000P(Onda gorda|<Deck Salva Vidas, Leste, Vento Fraco, 8, Nordeste, Meio a um metro>) = 0,00017/0,00018 = 0,92452";0.9245176883066715;0.0;0.07548231169332853;0.0;"8.3";"Nordeste";"Flat"
349;"Noroeste";"Deck Salva Vidas";"Vento Fraco";"Cavado";"2020-04-24 08:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00002/0,00049 = 0,04351P(Cavado|<Deck Salva Vidas, Noroeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00001/0,00049 = 0,01074P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00011/0,00049 = 0,23476P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00035/0,00049 = 0,71099";0.7109900121129168;0.010742061996483686;0.043505073886119155;0.23476285200448035;"8.2";"Nordeste";"Flat"
350;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Cavado";"2020-04-24 12:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00002/0,00049 = 0,04351P(Cavado|<Deck Salva Vidas, Noroeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00001/0,00049 = 0,01074P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00011/0,00049 = 0,23476P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00035/0,00049 = 0,71099";0.7109900121129168;0.010742061996483686;0.043505073886119155;0.23476285200448035;"8.2";"Nordeste";"Flat"
351;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-04-24 13:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 8, Nordeste, Flat>) = 0,00007/0,00119 = 0,05523P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 8, Nordeste, Flat>) = 0,00002/0,00119 = 0,01412P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 8, Nordeste, Flat>) = 0,00010/0,00119 = 0,08035P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 8, Nordeste, Flat>) = 0,00101/0,00119 = 0,85030";0.850298551135058;0.014118523937054412;0.055230351105978036;0.08035257382190951;"8.2";"Nordeste";"Flat"
352;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Cavado";"2020-04-25 06:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Moderado, 8, Nordeste, Flat>) = 0,00007/0,00097 = 0,07086P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Moderado, 8, Nordeste, Flat>) = 0,00003/0,00097 = 0,03285P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Moderado, 8, Nordeste, Flat>) = 0,00025/0,00097 = 0,26242P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Moderado, 8, Nordeste, Flat>) = 0,00062/0,00097 = 0,63387";0.6338673219557089;0.03285259045109041;0.07086110402822623;0.2624189835649745;"8.2";"Nordeste";"Meio a um metro"
353;"Sudeste";"Deck Salva Vidas";"Vento Muito Fresco";"Onda gorda";"2020-04-25 10:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00022/0,00168 = 0,13259P(Cavado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00008/0,00168 = 0,04577P(Alinhado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00002/0,00168 = 0,01459P(Onda gorda|<Deck Salva Vidas, Norte, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00136/0,00168 = 0,80704";0.8070432144899914;0.04577387985601779;0.13258837937348952;0.014594526280501214;"7.3";"Nordeste";"Meio a um metro"
354;"Sudoeste";"Deck Salva Vidas";"Vento Muito Fresco";"Fechando";"2020-04-25 11:00:00";"P(Fechando|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00003/0,00045 = 0,06142P(Cavado|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00001/0,00045 = 0,01219P(Alinhado|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00002/0,00045 = 0,03627P(Onda gorda|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00040/0,00045 = 0,89012";0.8901192283000885;0.012188818555218816;0.06142002300917449;0.036271930135518264;"6.4";"Nordeste";"Meio a um metro"
355;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Onda gorda";"2020-04-25 13:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00029/0,00109 = 0,26596P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00007/0,00109 = 0,06381P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00007/0,00109 = 0,05997P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00067/0,00109 = 0,61026";0.6102614794187661;0.06381445795182002;0.26595520329342537;0.059968859335988625;"5.6";"Norte";"Meio a um metro"
356;"Sudoeste";"Deck Salva Vidas";"Vento Muito Fresco";"Onda gorda";"2020-04-25 16:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00012 = 0,14693P(Cavado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,02713P(Alinhado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,00000P(Onda gorda|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00010/0,00012 = 0,82594";0.8259404592593133;0.02713049518747158;0.14692904555321512;0.0;"6.5";"Nordeste";"Meio a um metro"
357;"Sul";"Deck Salva Vidas";"Vento Muito Fresco";"Fechando";"2020-04-27 06:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00020/0,00112 = 0,18176P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00010/0,00112 = 0,09346P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00004/0,00112 = 0,03903P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00077/0,00112 = 0,68575";0.6857497394134859;0.09345575965400812;0.18176165139611647;0.03903284953638931;"7.8";"Nordeste";"Meio a um metro"
358;"Sul";"Deck Salva Vidas";"Vento Muito Fresco";"Cavado";"2020-04-27 08:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00041/0,00141 = 0,29208P(Cavado|<Deck Salva Vidas, Sul, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00019/0,00141 = 0,13655P(Alinhado|<Deck Salva Vidas, Sul, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00001/0,00141 = 0,00580P(Onda gorda|<Deck Salva Vidas, Sul, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00080/0,00141 = 0,56557";0.5655682271842997;0.13654782047607217;0.29207903838505644;0.005804913954571851;"7.8";"Nordeste";"Meio a um metro"
359;"Sul";"Deck Salva Vidas";"Vento Fresco";"Fechando";"2020-04-27 10:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00041/0,00141 = 0,29208P(Cavado|<Deck Salva Vidas, Sul, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00019/0,00141 = 0,13655P(Alinhado|<Deck Salva Vidas, Sul, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00001/0,00141 = 0,00580P(Onda gorda|<Deck Salva Vidas, Sul, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00080/0,00141 = 0,56557";0.5655682271842997;0.13654782047607217;0.29207903838505644;0.005804913954571851;"7.8";"Nordeste";"Meio a um metro"
360;"Sul";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-04-27 11:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Fresco, 8, Nordeste, Meio a um metro>) = 0,00035/0,00131 = 0,26992P(Cavado|<Deck Salva Vidas, Sul, Vento Fresco, 8, Nordeste, Meio a um metro>) = 0,00011/0,00131 = 0,08179P(Alinhado|<Deck Salva Vidas, Sul, Vento Fresco, 8, Nordeste, Meio a um metro>) = 0,00001/0,00131 = 0,00417P(Onda gorda|<Deck Salva Vidas, Sul, Vento Fresco, 8, Nordeste, Meio a um metro>) = 0,00084/0,00131 = 0,64412";0.6441206109442508;0.08178836857917746;0.26991864095035184;0.004172379526219943;"7.7";"Nordeste";"Meio a um metro"
361;"Sudeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-04-27 15:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Fresco, 8, Nordeste, Meio a um metro>) = 0,00035/0,00131 = 0,26992P(Cavado|<Deck Salva Vidas, Sul, Vento Fresco, 8, Nordeste, Meio a um metro>) = 0,00011/0,00131 = 0,08179P(Alinhado|<Deck Salva Vidas, Sul, Vento Fresco, 8, Nordeste, Meio a um metro>) = 0,00001/0,00131 = 0,00417P(Onda gorda|<Deck Salva Vidas, Sul, Vento Fresco, 8, Nordeste, Meio a um metro>) = 0,00084/0,00131 = 0,64412";0.6441206109442508;0.08178836857917746;0.26991864095035184;0.004172379526219943;"7.7";"Nordeste";"Meio a um metro"
